,tconst,averageRating,numVotes,originalTitle,startYear,runtimeMinutes,title,language,backdrop_path,budget,tmdb_id,overview,popularity,poster_path,production_countries,url_imdb,teaser_link,Keywords,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Science Fiction,Sport,TV Movie,Thriller,War,Western
1736,tt0079180,0.07142857142857117,11488,The Frisco Kid,0.591836734693878,0.4833333333333334,No Knife,1,https://image.tmdb.org/t/p/original/bzbecY5SogVyTBHIwVrqBkAd8aa.jpg,9200000.0,16972,"Rabbi Avram arrives in Philadelphia from Poland en route to San Francisco where he will be a congregation's new rabbi. An innocent and inexperienced traveller, he is tricked by con men to pay for the trip to go west, then they leave him and his belongings scattered along a deserted road. He is befriended by a stranger, Tommy, who is a bank robber and have many adventures during their journey.",0.051927437641723355,https://image.tmdb.org/t/p/original/j2Oo1Ds4Vbns5WP4BfSnU3wXwpn.jpg,['US'],https://www.imdb.com/title/tt0079180,Bande-annonce non trouvée,"['philadelphia, pennsylvania', 'bank robber', 'rabbi', 'amish']",0,1,0,0,1,0,0.0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,1.0
1737,tt0079200,0.07142857142857117,9434,Le gendarme et les extra-terrestres,0.591836734693878,0.10000000000000009,The Gendarme and the Extra-Terrestrials,1,https://image.tmdb.org/t/p/original/7INzL184hcCb6JveA65BOClUGc.jpg,0.0,10516,"The bungling inspector Cruchot finds himself trying to save the residents of St. Tropez from some oil-drinking humanoid aliens. The only way to tell the aliens from the real people, besides their constant thirst for oil-products, is that they sound like empty garbage cans when you touch them. Chaos is ahead.",0.08573490002061429,https://image.tmdb.org/t/p/original/5XKdP3FFaq81nmkDirMOWkIWJL7.jpg,['FR'],https://www.imdb.com/title/tt0079200,https://www.youtube.com/watch?v=im93sy-P3V8,"['cyborg', 'gendarmerie', 'space invasion', 'saint-tropez, france', 'alien', 'alien invasion', 'human vs alien', 'alien doppelganger']",0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0.0,0,0.0,1,1,0,0,0.0,0,0.0
1738,tt0079219,0.35714285714285676,3905,Going in Style,0.591836734693878,0.1166666666666667,Stepping Out,1,https://image.tmdb.org/t/p/original/bI6qOwa7yWb8bKX3wHnCYaA7H0Z.jpg,0.0,65066,"Three senior citizens in their 70s who live together are slowly decaying in endless days with nothing to do but feed the birds. One of them comes up with an idea - rob a bank. They certainly could use the money if they get away with it and if they are caught, what could happen to three old men?",0.03308596165739023,https://image.tmdb.org/t/p/original/uwB9BQU2p0vcwlXTISyK6pz07lq.jpg,['US'],https://www.imdb.com/title/tt0079219,Bande-annonce non trouvée,"['bank robbery', 'senior citizen']",0,0,0,0,1,1,0.0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0
1739,tt0079261,0.5,40816,Hair,0.591836734693878,0.5166666666666666,Hair,0,https://image.tmdb.org/t/p/original/e7cTxDnHGQIozy0Os5r6HauL1Gz.jpg,11000000.0,10654,"Upon receiving his draft notice and leaving his family ranch in Oklahoma, Claude heads to New York and befriends a tribe of long-haired hippies on his way to boot camp.",0.0916924345495774,https://image.tmdb.org/t/p/original/z0ctToyPWCB2RgIkMpD6RhRKAeH.jpg,"['DE', 'US']",https://www.imdb.com/title/tt0079261,https://www.youtube.com/watch?v=srCMKaDu9vQ,"['vietnam war', 'new york city', 'army', 'hippie', 'free love', 'commune', 'musical', 'skinny dipping', 'lgbt', '1960s', 'gay theme', 'music movie']",0,0,0,0,1,0,0.0,1,0,0,0,0,0,1,1.0,0,1.0,0,0,0,0,0.0,1,0.0
1740,tt0079278,0.2857142857142856,1644,Head Over Heels,0.591836734693878,0.08333333333333326,Chilly Scenes of Winter,1,https://image.tmdb.org/t/p/original/jmMd76qeW5KmYAyyY9neODVA6wz.jpg,0.0,42173,"Charles is a bored civil servant struggling through a harsh Utah winter. He spends most of his time reflecting on his romance with Laura, a coworker who left him to return to her husband, an A-Frame salesman.",0.008245722531436815,https://image.tmdb.org/t/p/original/teN4NJdGcHbIm9IwXerysNknmGh.jpg,['US'],https://www.imdb.com/title/tt0079278,Bande-annonce non trouvée,"['husband wife relationship', 'based on novel or book', 'love triangle', 'winter', 'obsession', 'stepdaughter', 'salt lake city, utah', 'extramarital affair', 'woman director', 'mother son relationship']",0,0,0,0,1,0,0.0,1,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,0.0,0,0.0
1741,tt0079308,0.07142857142857117,1363,Hot Stuff,0.591836734693878,0.016666666666666607,Les fourgueurs,0,https://image.tmdb.org/t/p/original/yi33DreFRRJX80sBHzHTycmCP7q.jpg,0.0,99977,When a police department's burglary task force is facing the possibility of being shut down because of their low conviction rate decides to try a new approach to apprehending their targets. They take over a pawn shop where thieves go to unload their merchandise. They record them as they bring stuff in and get them to tell them where they got it. Eventually they're threatened by the mob.,0.0222737579880437,https://image.tmdb.org/t/p/original/eeS2Fz3W9mHBRgORm4GqZQ4r4fR.jpg,[],https://www.imdb.com/title/tt0079308,Bande-annonce non trouvée,"['police', 'receiving of stolen goods', 'scam', 'pawnshop']",1,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0
1742,tt0079336,0.4285714285714284,10060,The In-Laws,0.591836734693878,0.21666666666666656,The In-Laws,1,https://image.tmdb.org/t/p/original/cxEyQsb7o7SgRRSgv0d1XS5O6we.jpg,9000000.0,19827,"In preparation for his daughter's wedding, dentist Sheldon Kornpett meets Vince Ricardo, the groom's father. Vince, a manic fellow who claims to be a government agent, then proceeds to drag Sheldon into a series of chases and misadventures from New York to Central America.",0.07600494743351886,https://image.tmdb.org/t/p/original/dt82c6NAqBgENPiy7LHNwYiBKkY.jpg,['US'],https://www.imdb.com/title/tt0079336,Bande-annonce non trouvée,"['cia', 'wedding', 'in-laws', 'armored car robbery']",1,1,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,1,0.0,0,0,0,0,0.0,0,0.0
1743,tt0079351,0.17857142857142838,9341,Io sto con gli ippopotami,0.591836734693878,0.033333333333333215,Cul et chemise,0,https://image.tmdb.org/t/p/original/hcVXzF5zv9pDCqyYMYuyQ1j0SMx.jpg,0.0,9031,"In Africa, Slim and Tom don't like it when a German tyrant starts selling all of the African wildlife to Canadian zoos. Slim and Tom must teach this guy a lesson by beating the hell out of him and his gang.",0.09810348381776954,https://image.tmdb.org/t/p/original/voImabKBh1yzuOj7jfpApHuTW1s.jpg,['IT'],https://www.imdb.com/title/tt0079351,Bande-annonce non trouvée,"['africa', 'love of animals', 'cousin', 'simbabwe', 'poacher', 'conflict', 'animal']",1,1,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0
1744,tt0079367,0.35714285714285676,64119,The Jerk,0.591836734693878,0.06666666666666665,Un vrai schnock,0,https://image.tmdb.org/t/p/original/tdwSs5dm89uKldIDZnW6eEJ6USK.jpg,4000000.0,6471,"After discovering he's not really black like the rest of his family, likable dimwit Navin Johnson runs off on a hilarious misadventure in this comedy classic that takes him from rags to riches and back to rags again. The slaphappy jerk strikes it rich, but life in the fast lane isn't all it's cracked up to be and, in the end, all that really matters to Johnson is his true love.",0.0938054009482581,https://image.tmdb.org/t/p/original/7uPt2OmkPmHLl3yz9CzZuWpNiOg.jpg,['US'],https://www.imdb.com/title/tt0079367,Bande-annonce non trouvée,"['blow', 'neominstrelsy', 'phone book', 'sharecropper', 'tennis court']",0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0
1745,tt0079400,0.6785714285714284,3920,The Who : The Kids Are Alright,0.591836734693878,0.31666666666666665,The Kids Are Alright,1,https://image.tmdb.org/t/p/original/8aBVwfbUvIJKgOzi1Q1Qor9DebG.jpg,2000000.0,22984,"Through concert performances and interviews, this film offers us a comprehensive look at the British pioneer rock group, The Who. It captures their zany craziness and outrageous antics from the initial formation of the group in 1964 to 1978. It notably features the band's last performance with long-term drummer Keith Moon, filmed at Shepperton Studios in May 1978, three months before his death.",0.03276643990929705,https://image.tmdb.org/t/p/original/30KLQduKvVzuYbqHMrWBcDHKs7O.jpg,['GB'],https://www.imdb.com/title/tt0079400,Bande-annonce non trouvée,,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0.0,0,0.0,0,0,0,0,0.0,0,0.0
1746,tt0079437,0.0,3325,Last Embrace,0.591836734693878,0.19999999999999996,Meurtres en cascade,0,https://image.tmdb.org/t/p/original/bnqwiyvqv5NdD1w45742h24DQw0.jpg,0.0,37923,"Secret agent Harry Hannan suffers a mental breakdown when a botched mission in Mexico results in the death of his wife. He is sent to a mental asylum, after which he eventually returns to work. But, once again, he begins to doubt his sanity when he receives a bizarre death threat written in Hebrew. Not knowing which of his colleagues wants to kill him, Hannan teams up with pretty young college student Ellie Fabian to attempt to unravel the mystery.",0.05099979385693671,https://image.tmdb.org/t/p/original/oB3A9VB32u43kmwv82ZMRwStGwq.jpg,['US'],https://www.imdb.com/title/tt0079437,Bande-annonce non trouvée,"['obsession', 'spy', 'paranoia', 'suspicion', 'niagara falls', 'murder']",0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,1,1.0,0,0,0,0,1.0,0,0.0
1747,tt0079453,0.0,833,The Legend of Sleepy Hollow,0.6122448979591866,0.2333333333333334,The Legend of Sleepy Hollow,1,https://media.themoviedb.org/t/p/w300_and_h450_bestv2nan,0.0,170261,"A TV adaptation of Washington Irving's classic ghost story. Humor is the drawing card in this version, with Jeff Goldblum a nerdish Ichabod Crane, Dick Butkus an appropriately nasty Brom Bones, and Meg Foster as spirited Katrina van Tassel. Angered that Katrina has grown fond of schoolmaster Crane, Brom Bones determines to scare off the interloper by filling his head with spooky tales of a Headless Horseman. Crane pooh-poohs the legends, until one fateful ride home in the dark of night.",0.018552875695732836,https://image.tmdb.org/t/p/original/kvaXtsO1u3gcSZJe15wkzqyxfM1.jpg,['US'],https://www.imdb.com/title/tt0079453,Bande-annonce non trouvée,"['remake', 'ghost story', 'based on short story', 'schoolmaster', 'vengeful spirit', 'colonial america']",0,0,0,0,1,0,0.0,0,0,1,0,0,1,0,0.0,0,0.0,0,0,0,1,0.0,0,0.0
1748,tt0079470,0.6785714285714284,421590,Life of Brian,0.591836734693878,0.06666666666666665,Monty Python's Life of Brian,1,https://image.tmdb.org/t/p/original/bSkJttePygyoEzUlKqKbpIokmJC.jpg,4000000.0,583,"Brian Cohen is an average young Jewish man, but through a series of ridiculous events, he gains a reputation as the Messiah. When he's not dodging his followers or being scolded by his shrill mother, the hapless Brian has to contend with the pompous Pontius Pilate and acronym-obsessed members of a separatist movement. Rife with Monty Python's signature absurdity, the tale finds Brian's life paralleling Biblical lore, albeit with many more laughs.",0.1659967017109874,https://image.tmdb.org/t/p/original/lSSA64WF0M0BXnjwr2quMh6shCl.jpg,['GB'],https://www.imdb.com/title/tt0079470,https://www.youtube.com/watch?v=f9fJpOdJtPg,"['roman empire', 'jewry', 'three kings', 'crucifixion', 'bethlehem', 'independence movement', 'satire', 'parody', 'religion', 'sermon on the mount', 'anarchic comedy']",0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0
1749,tt0079477,0.4642857142857144,6414,A Little Romance,0.591836734693878,0.33333333333333326,"I love you, je t'aime",0,https://image.tmdb.org/t/p/original/7usF5GHC9ddiMMOthNGoUHeVlOs.jpg,0.0,20813,"A young American girl and a young French boy meet in Paris and fall in love, with the assistance of an old man and his stories.",0.04831993403421975,https://image.tmdb.org/t/p/original/8i5JKq7pIgClA9lwkQrbs84sizF.jpg,"['FR', 'IT']",https://www.imdb.com/title/tt0079477,Bande-annonce non trouvée,"['paris, france', 'venice, italy', 'bridge', 'road trip', 'teen angst', 'teenage girl', 'teenage boy', 'young love']",0,1,0,0,1,0,0.0,1,1,0,0,0,0,0,0.0,0,1.0,0,0,0,0,0.0,0,0.0
1750,tt0079482,0.1428571428571428,6108,Long Weekend,0.5714285714285694,0.1166666666666667,Long week-end,0,https://image.tmdb.org/t/p/original/5IsTrvzM3dEB5w4Yj5FNX3j0FIK.jpg,0.0,39995,"When a suburban couple goes camping for the weekend at a remote beach, they discover that nature isn't in an accommodating mood.",0.06368789940218511,https://image.tmdb.org/t/p/original/p9S9UuYA4uHdoH9FecB3sU9zpfm.jpg,['AU'],https://www.imdb.com/title/tt0079482,Bande-annonce non trouvée,"['camping', 'wilderness', 'forest', 'storm', 'animal killing', 'outback', 'australian outback', 'holidays']",0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0.0,0,0,0,0,1.0,0,0.0
1751,tt0079489,0.0,6384,Love at First Bite,0.591836734693878,0.10000000000000009,Dracula Sucks,1,https://image.tmdb.org/t/p/original/r0MSd7CkGpu7YVhpihHasLG59gZ.jpg,0.0,18966,"Dracula and Renefield relocate to 70's era New York in search of Cindy Sondheim, the reincarnation of Dracula's one true love, Mina Harker. ""Trouble adjusting"" is a wild understatement for the Count as he battles Cindy's psychiatrist, Jeffrey Rosenberg, a descendant of Van Helsing, who may almost certainly, possibly, may be in love with Cindy too.",0.054627911770768915,https://image.tmdb.org/t/p/original/5quhwEJGiHbRReo1ymO5vfDM6xo.jpg,['US'],https://www.imdb.com/title/tt0079489,Bande-annonce non trouvée,"['new york city', 'vampire', 'coffin', 'romantic comedy', 'spoof', 'disco', 'horror comedy', 'dracula']",0,0,0,0,1,0,0.0,0,0,0,0,0,1,0,0.0,0,1.0,0,0,0,0,0.0,0,0.0
1752,tt0079522,0.6071428571428568,147093,Manhattan,0.591836734693878,0.10000000000000009,Manhattan,0,https://image.tmdb.org/t/p/original/ohJFDJRU547aWFVjaM3ppY0oFj6.jpg,9000000.0,696,Manhattan explores how the life of a middle-aged television writer dating a teenage girl is further complicated when he falls in love with his best friend's mistress.,0.10176252319109462,https://image.tmdb.org/t/p/original/k4eT3EvfxW1L9Wmt04UqJqCvCR6.jpg,['US'],https://www.imdb.com/title/tt0079522,https://www.youtube.com/watch?v=RujtQcCxoCs,"['adultery', 'lolita', 'new york city', 'based on novel or book', 'based on true story', 'love', 'mistress', 'black and white', 'writer', 'relationship', 'divorce', 'true crime', 'manhattan, new york city', 'married']",0,0,0,0,1,0,0.0,1,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,0.0,0,0.0
1753,tt0079540,0.03571428571428559,23829,Meatballs,0.591836734693878,0.06666666666666665,"Arrête de ramer, t'es sur le sable",0,https://image.tmdb.org/t/p/original/w1Spp9PCRcUqihgPbtHHeNv5oOc.jpg,1207520.0,14035,"Tripper is the head counselor at a budget summer camp called Camp Northstar. In truth, he's young at heart and only marginally more mature than the campers themselves. Tripper befriends Rudy, a loner camper who has trouble fitting in. As Tripper inspires his young charges to defeat rival Camp Mohawk in the annual Olympiad competition, Rudy plays matchmaker between Tripper and Roxanne, a female counselor at Northstar.",0.1206555349412492,https://image.tmdb.org/t/p/original/9YA2erSNcca9NWd0xePC9ArFWnx.jpg,['CA'],https://www.imdb.com/title/tt0079540,Bande-annonce non trouvée,"['summer camp', 'underwear on flagpole', 'famous speech', 'burp', 'french fries', 'toothpick', 'girl in swimwear', 'ketchup', 'panty raid']",0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0
1754,tt0079588,0.5357142857142856,39091,The Muppet Movie,0.591836734693878,0.08333333333333326,Les Muppets : Ça c'est du cinéma !,0,https://image.tmdb.org/t/p/original/o6ZgnFXnq1nGXFnJ0RSkPUlomMl.jpg,8000000.0,11176,A Hollywood agent persuades Kermit the Frog to pursue a career in Hollywood. On his way there he meets his future muppet crew while being chased by the desperate owner of a frog-leg restaurant!,0.11248196248196247,https://image.tmdb.org/t/p/original/8LUjnIW5ph6pHoXDE3Zg4iVi6BV.jpg,['US'],https://www.imdb.com/title/tt0079588,Bande-annonce non trouvée,"['chicken', 'musical', 'puppet', 'fame', 'puppetry', 'hollywood', 'gonzo', 'fozzie bear', 'floyd', 'dr teeth', 'miss piggy', 'studebaker', 'movie star', 'aftercreditsstinger', 'kermit the frog']",0,1,0,0,1,0,0.0,0,1,0,0,0,0,1,0.0,0,0.0,0,0,0,0,0.0,0,0.0
1755,tt0079592,0.25,6585,Murder by Decree,0.591836734693878,0.5666666666666664,Sherlock Holmes and Saucy Jack,1,https://image.tmdb.org/t/p/original/xHZ4ws882XSmz6mYtDUyceRjKIx.jpg,0.0,34374,"Sherlock Holmes is drawn into the case of Jack the Ripper who is killing prostitutes in London's East End. Assisted by Dr. Watson, and using information provided by a renowned psychic, Robert Lees, Holmes finds that the murders may have its roots in a Royal indiscretion and that a cover-up is being managed by politicians at the highest level, all of whom happen to be Masons.",0.09136260564831994,https://image.tmdb.org/t/p/original/vjuO0XKak8v3uUdNjWr5sNIlJ4b.jpg,"['CA', 'GB']",https://www.imdb.com/title/tt0079592,https://www.youtube.com/watch?v=C2dZWJmiCcc,"['jack the ripper', 'sherlock holmes']",0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0.0,1,0.0,0,0,0,0,1.0,0,0.0
1756,tt0079596,0.35714285714285676,4794,My Brilliant Career,0.591836734693878,0.16666666666666674,My Brilliant Career,1,https://image.tmdb.org/t/p/original/kewdBa1MYOZwUhcbOHxxXLIquBI.jpg,0.0,16659,A young woman who is determined to maintain her independence finds herself at odds with her family who wants her to tame her wild side and get married.,0.06091527520098948,https://image.tmdb.org/t/p/original/1EbZ9lEaO5vUmAdw7Yn2JbYXcTe.jpg,['AU'],https://www.imdb.com/title/tt0079596,Bande-annonce non trouvée,['woman director'],0,0,0,1,0,0,0.0,1,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,0.0,0,0.0
1757,tt0079640,0.2857142857142856,5984,North Dallas Forty,0.591836734693878,0.4833333333333334,40 hommes à abattre,0,https://image.tmdb.org/t/p/original/aIXcD2G7IJCqssEliplk73grdi5.jpg,0.0,29786,A semi-fictional account of life as a professional football player. Loosely based on the Dallas Cowboys team of the early 1970s.,0.03792001649144506,https://image.tmdb.org/t/p/original/mFhSl76WbhNWVjwObFZRjaDalOF.jpg,['US'],https://www.imdb.com/title/tt0079640,Bande-annonce non trouvée,"['based on novel or book', 'sports', 'american football', 'dallas texas']",0,0,0,0,1,0,0.0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,1,0,0.0,0,0.0
1758,tt0079652,0.17857142857142838,1333,The Odd Angry Shot,0.591836734693878,0.033333333333333215,The Odd Angry Shot,1,https://image.tmdb.org/t/p/original/kSTOdqVs5G2AHLUPrqf9iWDHYNm.jpg,600000.0,29582,"A group of Australian SAS regiment soldiers are deployed to Vietnam around 1967/8 and encounter the realities of war, from the numbing boredom of camp life and long range patrols, raids and ambushes where nothing happens, to the the terror of enduring mortar barrages from an unseen enemy. Men die and are crippled in combat by firefights and booby traps, soldiers kill and capture the enemy, gather intelligence and retake ground only to cede it again whilst battling against the bureaucracy and obstinacy of the conventional military hierarchy. In the end they return to civilization, forever changed by their experiences but glad to return to the life they once knew.",0.03466295609152752,https://image.tmdb.org/t/p/original/bGpuE1qC9xkwVOCB4tF4L1M3Nd9.jpg,['AU'],https://www.imdb.com/title/tt0079652,Bande-annonce non trouvée,"['australia', 'vietnam war', 'helicopter', 'prostitute', 'based on novel or book', 'brothel', 'jungle', 'soldier', 'jungle warfare', 'military']",1,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,1,0.0
1759,tt0079738,0.3928571428571428,3391,Porridge,0.591836734693878,0.050000000000000044,Porridge,1,https://image.tmdb.org/t/p/original/gwDUbcioMCSyfXMf7xPMRRjCQ87.jpg,0.0,38293,"Times are hard for habitual guest of Her Majesty Norman Stanley Fletcher. The new prison officer, Beale, makes MacKay look soft and what's more, an escape plan is hatching from the cell of prison godfather Grouty and Fletcher wants no part of it.",0.06390434961863532,https://image.tmdb.org/t/p/original/ugFjZndHPI4lKZQtOVxWabmsi7K.jpg,['GB'],https://www.imdb.com/title/tt0079738,Bande-annonce non trouvée,,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0
1760,tt0079756,0.1071428571428572,822,The Promise,0.591836734693878,0.1166666666666667,The Promise,1,https://image.tmdb.org/t/p/original/gRtLDkzQSCyuvBNyvWLw5NstX4B.jpg,0.0,109251,"A rich student's fiancee has her face destroyed by a car accident, and refuses to return to him fearing the loss of his love.",0.016769738198309625,https://image.tmdb.org/t/p/original/y4ocgvsRoBRQmPhLd9ZdOhAxeuQ.jpg,['US'],https://www.imdb.com/title/tt0079756,Bande-annonce non trouvée,"['architect', 'plastic surgery', 'car wreck', 'elopement']",0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,0.0,0,0.0
1761,tt0079763,0.25,534,Punk in London,0.5510204081632679,0.34999999999999987,Punk in London,1,https://image.tmdb.org/t/p/original/7kcBE4clxPCBRQuTWumzsGjTPuZ.jpg,0.0,173341,"A visual record of London punk life in the late '70s, filled with never-before-seen live concert footage and commentary from the Clash, the Jam, X-Ray Spex and the Electric Chairs.",0.008204493918779632,https://image.tmdb.org/t/p/original/kPzGgxHBH4SnjU5BbW5epW2EBsJ.jpg,['GB'],https://www.imdb.com/title/tt0079763,Bande-annonce non trouvée,"['london, england', 'punk rock', 'punk girl', 'the clash', 'the jam', 'x-ray spex']",0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0.0,0,0.0,0,0,0,0,0.0,0,0.0
1762,tt0079781,0.3214285714285712,3750,Real Life,0.591836734693878,0.1499999999999999,Real Life,1,https://image.tmdb.org/t/p/original/7kPoeekpoMzZch04zdGAKX1HOCa.jpg,0.0,33250,"A pushy, narcissistic filmmaker persuades a Phoenix family to let him and his crew film their everyday lives, in the manner of the ground-breaking PBS series ""An American Family"".",0.03310657596371882,https://image.tmdb.org/t/p/original/vahD3DMhaQ8rigZak21PJCMTdux.jpg,['US'],https://www.imdb.com/title/tt0079781,Bande-annonce non trouvée,"['dysfunctional family', 'mockumentary', 'documentary filmmaking', 'narcissist', 'psychological disintegration', 'family portrait', 'film director', 'film shoot', 'film crew', 'social experiment', 'dull suburb', 'faux reality show']",0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0
1763,tt0079806,0.1428571428571428,672,Rich Kids,0.591836734693878,0.18333333333333335,Rich Kids,1,https://image.tmdb.org/t/p/original/z30VkCkxhdaVK0Kgfq9YcODjOE0.jpg,0.0,85327,"Two 12-year-olds, the products of Upper West Side broken homes, struggle to make sense of their parents lives and their own adolescent feelings.",0.0144918573490002,https://image.tmdb.org/t/p/original/pZA5OuJLHBoWdET2joYYKpOumJF.jpg,['US'],https://www.imdb.com/title/tt0079806,Bande-annonce non trouvée,"['new york city', 'middle class', 'friends', 'divorce', 'broken home', 'irresponsible parent']",0,0,0,0,1,0,0.0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0
1764,tt0079808,0.1071428571428572,1378,The Riddle of the Sands,0.591836734693878,0.19999999999999996,Le mystère des sables,0,https://image.tmdb.org/t/p/original/xe8kPoHIc9liTcJE71MttqxFIXL.jpg,0.0,11765,"In the early years of the 20th Century, two British yachtsmen (Michael York and Simon MacCorkindale) stumble upon a German plot to invade the east coast of England in a flotilla of specially designed barges. They set out to thwart this terrible scheme, but must outwit not only the cream of the German Navy, but the feared Kaiser Wilhelm himself.",0.009101216244073389,https://image.tmdb.org/t/p/original/xLJDkngQr2y6HYQG08NoBCXiibe.jpg,['GB'],https://www.imdb.com/title/tt0079808,Bande-annonce non trouvée,"['germany', 'yacht', 'north sea']",1,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,1.0,0,0.0
1765,tt0079813,0.17857142857142838,11194,Rock 'n' Roll High School,0.591836734693878,0.050000000000000044,Rock 'n' Roll High School,1,https://image.tmdb.org/t/p/original/nN3gVdM3vlmIMOSj5oYxmZrMWzs.jpg,200000.0,26326,"A group of rock-music-loving students, with the help of the Ramones, take over their school to combat its newly installed oppressive administration.",0.07405689548546691,https://image.tmdb.org/t/p/original/50G3vyNThNapoU5jq4UYSxj44JE.jpg,['US'],https://www.imdb.com/title/tt0079813,Bande-annonce non trouvée,"['rebellion', ""rock 'n' roll"", 'musical', 'punk rock', 'bong', 'camp']",0,0,0,0,1,0,0.0,0,0,0,0,0,0,1,0.0,0,0.0,0,0,0,0,0.0,0,0.0
1766,tt0079814,0.714285714285714,540,Paul McCartney & Wings - Rockshow,0.6122448979591866,0.19999999999999996,Rockshow,1,https://image.tmdb.org/t/p/original/7bid9mzK9YFtomF7udhaJ5NvW6G.jpg,0.0,165243,"Paul McCartney and Wings in concert, 1976. Thirty songs are performed, spanning McCartney's career with Wings (prior to Rockshow) and The Beatles.",0.01802721088435374,https://image.tmdb.org/t/p/original/fxCi1Mv7N6NSdljQoV5ljHnGXpH.jpg,['GB'],https://www.imdb.com/title/tt0079814,Bande-annonce non trouvée,,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0.0,0,0.0,0,0,0,0,0.0,0,0.0
1767,tt0079815,0.5,2172,Rockers,0.5714285714285694,0.16666666666666674,Rockers,0,https://image.tmdb.org/t/p/original/4GYAbjOBi5jVTji04MwjzHNk5ZT.jpg,0.0,15717,"Horsemouth, a drummer living in a ghetto of Kingston, plans to make money selling records. After his prized motorcycle is stolen, his plans fall through and he's forced to adapt.",0.01720263863121006,https://image.tmdb.org/t/p/original/oWPwk4CwVCw50DBEao8Dj0jIlIV.jpg,['JM'],https://www.imdb.com/title/tt0079815,Bande-annonce non trouvée,"['jamaica', 'reggae', 'rastafarian', 'motorcycle']",0,0,0,0,1,0,0.0,1,0,0,0,0,0,1,0.0,0,0.0,0,0,0,0,0.0,0,0.0
1768,tt0079826,0.2857142857142856,9241,The Rose,0.591836734693878,0.5833333333333335,The Rose,1,https://image.tmdb.org/t/p/original/jfbwe2vlMYZKNGpRxwdkVgXtuXz.jpg,9250000.0,16323,Rock-and-roll singer Mary Rose Foster's romantic relationships and mental health are continuously imperilled by the demands of life on the road.,0.0709441352298495,https://image.tmdb.org/t/p/original/3hYyA2g5r0TDRbkSAOEeKelylh2.jpg,['US'],https://www.imdb.com/title/tt0079826,Bande-annonce non trouvée,"['singer', 'drugs', 'rock band', 'self destructiveness']",0,0,0,0,0,0,0.0,1,0,0,0,0,0,1,0.0,0,1.0,0,0,0,0,0.0,0,0.0
1769,tt0079828,0.07142857142857117,2664,Rudolph and Frosty's Christmas in July,0.591836734693878,0.1166666666666667,Rudolph and Frosty's Christmas in July,1,https://image.tmdb.org/t/p/original/9bBUH5OfA19jri8YOpXTty1dB0v.jpg,0.0,40246,"Winterbolt is trying to make the North Pole his evil wonderland, and it is up to Frosty the Snowman, Rudolph the Red-Nosed Reindeer and others to stop him.",0.05732838589981447,https://image.tmdb.org/t/p/original/1LqQXo422eelLxKd3d3ExkKLFuH.jpg,['US'],https://www.imdb.com/title/tt0079828,Bande-annonce non trouvée,"['friendship', 'holiday', 'musical', 'snowman', 'stop motion', 'wizard', 'christmas', 'evil wizard']",0,1,1,0,1,0,0.0,0,1,1,0,0,0,0,0.0,0,0.0,0,0,0,1,0.0,0,0.0
